NDC,Proprietary Name,Non-Proprietary Name,Dosage Form,Route Name,Company Name,Product Type
50090-1517,Hydrocodone Bitartrate And Acetaminophen,Hydrocodone Bitartrate And Acetaminophen,Tablet,Oral,A-s Medication Solutions,Human Prescription Drug
50090-1518,Hydrocodone Bitartrate And Acetaminophen,Hydrocodone Bitartrate And Acetaminophen,Tablet,Oral,A-s Medication Solutions,Human Prescription Drug
50090-2120,Hydrocodone Bitartrate And Acetaminophen,Hydrocodone Bitartrate And Acetaminophen,Tablet,Oral,A-s Medication Solutions,Human Prescription Drug
50090-2121,Hydrocodone Bitartrate And Acetaminophen,Hydrocodone Bitartrate And Acetaminophen,Tablet,Oral,A-s Medication Solutions,Human Prescription Drug
50090-3688,Hydrocodone Bitartrate And Acetaminophen,Hydrocodone Bitartrate And Acetaminophen,Tablet,Oral,A-s Medication Solutions,Human Prescription Drug
50090-3689,Hydrocodone Bitartrate And Acetaminophen,Hydrocodone Bitartrate And Acetaminophen,Tablet,Oral,A-s Medication Solutions,Human Prescription Drug
50090-4064,Hydrocodone Bitartrate And Acetaminophen,Hydrocodone Bitartrate And Acetaminophen,Tablet,Oral,A-s Medication Solutions,Human Prescription Drug
50090-4065,Hydrocodone Bitartrate And Acetaminophen,Hydrocodone Bitartrate And Acetaminophen,Tablet,Oral,A-s Medication Solutions,Human Prescription Drug
50090-4066,Hydrocodone Bitartrate And Acetaminophen,Hydrocodone Bitartrate And Acetaminophen,Tablet,Oral,A-s Medication Solutions,Human Prescription Drug
50090-4067,Hydrocodone Bitartrate And Acetaminophen,Hydrocodone Bitartrate And Acetaminophen,Tablet,Oral,A-s Medication Solutions,Human Prescription Drug
50090-4071,Hydrocodone Bitartrate And Acetaminophen,Hydrocodone Bitartrate And Acetaminophen,Tablet,Oral,A-s Medication Solutions,Human Prescription Drug
50090-4072,Hydrocodone Bitartrate And Acetaminophen,Hydrocodone Bitartrate And Acetaminophen,Tablet,Oral,A-s Medication Solutions,Human Prescription Drug
50268-400,Hydrocodone Bitartrate And Acetaminophen,Hydrocodone Bitartrate And Acetaminophen,Tablet,Oral,Avpak,Human Prescription Drug
50268-401,Hydrocodone Bitartrate And Acetaminophen,Hydrocodone Bitartrate And Acetaminophen,Tablet,Oral,Avpak,Human Prescription Drug
50268-402,Hydrocodone Bitartrate And Acetaminophen,Hydrocodone Bitartrate And Acetaminophen,Tablet,Oral,Avpak,Human Prescription Drug
53746-109,Hydrocodone Bitartrate And Acetaminophen,Hydrocodone Bitartrate And Acetaminophen,Tablet,Oral,Amneal Pharmaceuticals Of New York Llc,Human Prescription Drug
53746-110,Hydrocodone Bitartrate And Acetaminophen,Hydrocodone Bitartrate And Acetaminophen,Tablet,Oral,Amneal Pharmaceuticals Of New York Llc,Human Prescription Drug
55700-598,Hydrocodone Bitartrate And Acetaminophen,Hydrocodone Bitartrate And Acetaminophen,Tablet,Oral,Lake Erie Medical Dba Quality Care Products Llc,Human Prescription Drug
55700-603,Hydrocodone Bitartrate And Acetaminophen,Hydrocodone Bitartrate And Acetaminophen,Tablet,Oral,Lake Erie Medical Dba Quality Care Products Llc,Human Prescription Drug
55700-652,Hydrocodone Bitartrate And Acetaminophen,Hydrocodone Bitartrate And Acetaminophen,Tablet,Oral,Lake Erie Medical Dba Quality Care Products Llc,Human Prescription Drug
55700-771,Hydrocodone Bitartrate And Acetaminophen,Hydrocodone Bitartrate And Acetaminophen,Tablet,Oral,"Quality Care Products, Llc",Human Prescription Drug
55700-781,Hydrocodone Bitartrate And Acetaminophen,Hydrocodone Bitartrate And Acetaminophen,Tablet,Oral,"Quality Care Products, Llc",Human Prescription Drug
55700-823,Hydrocodone Bitartrate And Acetaminophen,Hydrocodone Bitartrate And Acetaminophen,Tablet,Oral,"Quality Care Products, Llc",Human Prescription Drug
60429-590,Hydrocodone Bitartrate And Acetaminophen,Hydrocodone Bitartrate And Acetaminophen,Tablet,Oral,"Golden State Medical Supply, Inc.",Human Prescription Drug
60429-591,Hydrocodone Bitartrate And Acetaminophen,Hydrocodone Bitartrate And Acetaminophen,Tablet,Oral,"Golden State Medical Supply, Inc.",Human Prescription Drug
60429-592,Hydrocodone Bitartrate And Acetaminophen,Hydrocodone Bitartrate And Acetaminophen,Tablet,Oral,"Golden State Medical Supply, Inc.",Human Prescription Drug
60687-396,Hydrocodone Bitartrate And Acetaminophen,Hydrocodone Bitartrate And Acetaminophen,Tablet,Oral,American Health Packaging,Human Prescription Drug
60687-407,Hydrocodone Bitartrate And Acetaminophen,Hydrocodone Bitartrate And Acetaminophen,Tablet,Oral,American Health Packaging,Human Prescription Drug
60687-417,Hydrocodone Bitartrate And Acetaminophen,Hydrocodone Bitartrate And Acetaminophen,Solution,Oral,American Health Packaging,Human Prescription Drug
60687-418,Hydrocodone Bitartrate And Acetaminophen,Hydrocodone Bitartrate And Acetaminophen,Tablet,Oral,American Health Packaging,Human Prescription Drug
60760-220,Hydrocodone Bitartrate And Acetaminophen,Hydrocodone Bitartrate And Acetaminophen,Tablet,Oral,St. Mary's Medical Park Pharmacy,Human Prescription Drug
61919-114,Hydrocodone Bitartrate And Acetaminophen,Hydrocodone Bitartrate And Acetaminophen,Tablet,Oral,Direct Rx,Human Prescription Drug
61919-156,Hydrocodone Bitartrate And Acetaminophen,Hydrocodone Bitartrate And Acetaminophen,Tablet,Oral,Direct Rx,Human Prescription Drug
61919-452,Hydrocodone Bitartrate And Acetaminophen,Hydrocodone Bitartrate And Acetaminophen,Tablet,Oral,Direct_rx,Human Prescription Drug
61919-828,Hydrocodone Bitartrate And Acetaminophen,Hydrocodone Bitartrate And Acetaminophen,Tablet,Oral,Direct_rx,Human Prescription Drug
63187-112,Hydrocodone Bitartrate And Acetaminophen,Hydrocodone Bitartrate And Acetaminophen,Tablet,Oral,Proficient Rx Lp,Human Prescription Drug
63187-120,Hydrocodone Bitartrate And Acetaminophen,Hydrocodone Bitartrate And Acetaminophen,Tablet,Oral,Proficient Rx Lp,Human Prescription Drug
63187-137,Hydrocodone Bitartrate And Acetaminophen,Hydrocodone Bitartrate And Acetaminophen,Tablet,Oral,Proficient Rx Lp,Human Prescription Drug
63187-375,Hydrocodone Bitartrate And Acetaminophen,Hydrocodone Bitartrate And Acetaminophen,Tablet,Oral,Proficient Rx Lp,Human Prescription Drug
63187-658,Hydrocodone Bitartrate And Acetaminophen,Hydrocodone Bitartrate And Acetaminophen,Tablet,Oral,Proficient Rx Lp,Human Prescription Drug
63187-778,Hydrocodone Bitartrate And Acetaminophen,Hydrocodone Bitartrate And Acetaminophen,Tablet,Oral,Proficient Rx Lp,Human Prescription Drug
63187-838,Hydrocodone Bitartrate And Acetaminophen,Hydrocodone Bitartrate And Acetaminophen,Tablet,Oral,Proficient Rx Lp,Human Prescription Drug
63304-497,Hydrocodone Bitartrate And Acetaminophen,Hydrocodone Bitartrate And Acetaminophen,Tablet,Oral,"Sun Pharmaceutical Industries, Inc.",Human Prescription Drug
63629-1177,Hydrocodone Bitartrate And Acetaminophen,Hydrocodone Bitartrate And Acetaminophen,Tablet,Oral,Bryant Ranch Prepack,Human Prescription Drug
63629-1179,Hydrocodone Bitartrate And Acetaminophen,Hydrocodone Bitartrate And Acetaminophen,Tablet,Oral,Bryant Ranch Prepack,Human Prescription Drug
63629-1181,Hydrocodone Bitartrate And Acetaminophen,Hydrocodone Bitartrate And Acetaminophen,Tablet,Oral,Bryant Ranch Prepack,Human Prescription Drug
63629-1184,Hydrocodone Bitartrate And Acetaminophen,Hydrocodone Bitartrate And Acetaminophen,Tablet,Oral,Bryant Ranch Prepack,Human Prescription Drug
63629-1938,Hydrocodone Bitartrate And Acetaminophen,Hydrocodone Bitartrate And Acetaminophen,Tablet,Oral,Bryant Ranch Prepack,Human Prescription Drug
63629-1939,Hydrocodone Bitartrate And Acetaminophen,Hydrocodone Bitartrate And Acetaminophen,Tablet,Oral,Bryant Ranch Prepack,Human Prescription Drug
63629-1940,Hydrocodone Bitartrate And Acetaminophen,Hydrocodone Bitartrate And Acetaminophen,Tablet,Oral,Bryant Ranch Prepack,Human Prescription Drug
63629-1941,Hydrocodone Bitartrate And Acetaminophen,Hydrocodone Bitartrate And Acetaminophen,Solution,Oral,Bryant Ranch Prepack,Human Prescription Drug
63629-2292,Hydrocodone Bitartrate And Acetaminophen,Hydrocodone Bitartrate And Acetaminophen,Tablet,Oral,Bryant Ranch Prepack,Human Prescription Drug
63629-2293,Hydrocodone Bitartrate And Acetaminophen,Hydrocodone Bitartrate And Acetaminophen,Tablet,Oral,Bryant Ranch Prepack,Human Prescription Drug
63629-2294,Hydrocodone Bitartrate And Acetaminophen,Hydrocodone Bitartrate And Acetaminophen,Tablet,Oral,Bryant Ranch Prepack,Human Prescription Drug
63629-2295,Hydrocodone Bitartrate And Acetaminophen,Hydrocodone Bitartrate And Acetaminophen,Tablet,Oral,Bryant Ranch Prepack,Human Prescription Drug
63629-2296,Hydrocodone Bitartrate And Acetaminophen,Hydrocodone Bitartrate And Acetaminophen,Tablet,Oral,Bryant Ranch Prepack,Human Prescription Drug
63629-2297,Hydrocodone Bitartrate And Acetaminophen,Hydrocodone Bitartrate And Acetaminophen,Tablet,Oral,Bryant Ranch Prepack,Human Prescription Drug
63629-2298,Hydrocodone Bitartrate And Acetaminophen,Hydrocodone Bitartrate And Acetaminophen,Tablet,Oral,Bryant Ranch Prepack,Human Prescription Drug
63629-2299,Hydrocodone Bitartrate And Acetaminophen,Hydrocodone Bitartrate And Acetaminophen,Tablet,Oral,Bryant Ranch Prepack,Human Prescription Drug
63629-2300,Hydrocodone Bitartrate And Acetaminophen,Hydrocodone Bitartrate And Acetaminophen,Tablet,Oral,Bryant Ranch Prepack,Human Prescription Drug
63629-2308,Hydrocodone Bitartrate And Acetaminophen,Hydrocodone Bitartrate And Acetaminophen,Tablet,Oral,Bryant Ranch Prepack,Human Prescription Drug
63629-2309,Hydrocodone Bitartrate And Acetaminophen,Hydrocodone Bitartrate And Acetaminophen,Tablet,Oral,Bryant Ranch Prepack,Human Prescription Drug
63629-2310,Hydrocodone Bitartrate And Acetaminophen,Hydrocodone Bitartrate And Acetaminophen,Tablet,Oral,Bryant Ranch Prepack,Human Prescription Drug
63629-2468,Hydrocodone Bitartrate And Acetaminophen,Hydrocodone Bitartrate And Acetaminophen,Tablet,Oral,Bryant Ranch Prepack,Human Prescription Drug
63629-2469,Hydrocodone Bitartrate And Acetaminophen,Hydrocodone Bitartrate And Acetaminophen,Tablet,Oral,Bryant Ranch Prepack,Human Prescription Drug
63629-2470,Hydrocodone Bitartrate And Acetaminophen,Hydrocodone Bitartrate And Acetaminophen,Tablet,Oral,Bryant Ranch Prepack,Human Prescription Drug
63629-2471,Hydrocodone Bitartrate And Acetaminophen,Hydrocodone Bitartrate And Acetaminophen,Tablet,Oral,Bryant Ranch Prepack,Human Prescription Drug
63629-5422,Hydrocodone Bitartrate And Acetaminophen,Hydrocodone Bitartrate And Acetaminophen,Tablet,Oral,Bryant Ranch Prepack,Human Prescription Drug
63629-5432,Hydrocodone Bitartrate And Acetaminophen,Hydrocodone Bitartrate And Acetaminophen,Tablet,Oral,Bryant Ranch Prepack,Human Prescription Drug
63629-5434,Hydrocodone Bitartrate And Acetaminophen,Hydrocodone Bitartrate And Acetaminophen,Tablet,Oral,Bryant Ranch Prepack,Human Prescription Drug
63629-7821,Hydrocodone Bitartrate And Acetaminophen,Hydrocodone Bitartrate And Acetaminophen,Tablet,Oral,Bryant Ranch Prepack,Human Prescription Drug
63629-7822,Hydrocodone Bitartrate And Acetaminophen,Hydrocodone Bitartrate And Acetaminophen,Tablet,Oral,Bryant Ranch Prepack,Human Prescription Drug
63629-7823,Hydrocodone Bitartrate And Acetaminophen,Hydrocodone Bitartrate And Acetaminophen,Tablet,Oral,Bryant Ranch Prepack,Human Prescription Drug
63629-8499,Hydrocodone Bitartrate And Acetaminophen,Hydrocodone Bitartrate And Acetaminophen,Tablet,Oral,Bryant Ranch Prepack,Human Prescription Drug
63629-8885,Hydrocodone Bitartrate And Acetaminophen,Hydrocodone Bitartrate And Acetaminophen,Tablet,Oral,Bryant Ranch Prepack,Human Prescription Drug
63629-8886,Hydrocodone Bitartrate And Acetaminophen,Hydrocodone Bitartrate And Acetaminophen,Tablet,Oral,Bryant Ranch Prepack,Human Prescription Drug
63629-8887,Hydrocodone Bitartrate And Acetaminophen,Hydrocodone Bitartrate And Acetaminophen,Tablet,Oral,Bryant Ranch Prepack,Human Prescription Drug
64950-343,Hydrocodone Bitartrate And Acetaminophen,Hydrocodone Bitartrate And Acetaminophen,Solution,Oral,Genus Lifesciences Inc.,Human Prescription Drug
65162-115,Hydrocodone Bitartrate And Acetaminophen,Hydrocodone Bitartrate And Acetaminophen,Tablet,Oral,Amneal Pharmaceuticals Llc,Human Prescription Drug
65162-675,Hydrocodone Bitartrate And Acetaminophen,Hydrocodone Bitartrate And Acetaminophen,Tablet,Oral,Amneal Pharmaceuticals Llc,Human Prescription Drug
65162-696,Hydrocodone Bitartrate And Acetaminophen,Hydrocodone Bitartrate And Acetaminophen,Tablet,Oral,Amneal Pharmaceuticals Llc,Human Prescription Drug
66267-319,Hydrocodone Bitartrate And Acetaminophen,Hydrocodone Bitartrate And Acetaminophen,Tablet,Oral,"Nucare Pharmaceuticals,inc.",Human Prescription Drug
66689-004,Hydrocodone Bitartrate And Acetaminophen,Hydrocodone Bitartrate And Acetaminophen,Solution,Oral,"Vistapharm, Inc.",Human Prescription Drug
66689-005,Hydrocodone Bitartrate And Acetaminophen,Hydrocodone Bitartrate And Acetaminophen,Solution,Oral,"Vistapharm, Inc.",Human Prescription Drug
66689-023,Hydrocodone Bitartrate And Acetaminophen,Hydrocodone Bitartrate And Acetaminophen,Solution,Oral,"Vistapharm, Inc.",Human Prescription Drug
67296-0299,Hydrocodone Bitartrate And Acetaminophen,Hydrocodone Bitartrate And Acetaminophen,Tablet,Oral,"Redpharm Drug, Inc.",Human Prescription Drug
67296-0589,Hydrocodone Bitartrate And Acetaminophen,,,,Redpharm Drug Inc.,
67296-0589,Hydrocodone Bitartrate And Acetaminophen,Hydrocodone Bitartrate And Acetaminophen,Tablet,Oral,"Redpharm Drug, Inc.",Human Prescription Drug
67296-1333,Hydrocodone Bitartrate And Acetaminophen,Hydrocodone Bitartrate And Acetaminophen,Tablet,Oral,"Redpharm Drug, Inc.",Human Prescription Drug
67296-1334,Hydrocodone Bitartrate And Acetaminophen,Hydrocodone Bitartrate And Acetaminophen,Tablet,Oral,"Redpharm Drug, Inc.",Human Prescription Drug
67296-1335,Hydrocodone Bitartrate And Acetaminophen,Hydrocodone Bitartrate And Acetaminophen,Tablet,Oral,"Redpharm Drug, Inc.",Human Prescription Drug
67296-1377,Hydrocodone Bitartrate And Acetaminophen,Hydrocodone Bitartrate And Acetaminophen,Tablet,Oral,"Redpharm Drug, Inc.",Human Prescription Drug
67296-1415,Hydrocodone Bitartrate And Acetaminophen,Hydrocodone Bitartrate And Acetaminophen,Tablet,Oral,"Redpharm Drug, Inc.",Human Prescription Drug
67296-1425,Hydrocodone Bitartrate And Acetaminophen,Hydrocodone Bitartrate And Acetaminophen,Tablet,Oral,"Redpharm Drug, Inc.",Human Prescription Drug
67296-1542,Hydrocodone Bitartrate And Acetaminophen,Hydrocodone Bitartrate And Acetaminophen,Tablet,Oral,"Redpharm Drug, Inc.",Human Prescription Drug
67296-1571,Hydrocodone Bitartrate And Acetaminophen,Hydrocodone Bitartrate And Acetaminophen,Tablet,Oral,"Redpharm Drug, Inc.",Human Prescription Drug
67296-1574,Hydrocodone Bitartrate And Acetaminophen,Hydrocodone Bitartrate And Acetaminophen,Tablet,Oral,"Redpharm Drug, Inc.",Human Prescription Drug
67296-1579,Hydrocodone Bitartrate And Acetaminophen,Hydrocodone Bitartrate And Acetaminophen,Tablet,Oral,"Redpharm Drug, Inc.",Human Prescription Drug
67296-1618,Hydrocodone Bitartrate And Acetaminophen,Hydrocodone Bitartrate And Acetaminophen,Tablet,Oral,"Redpharm Drug, Inc.",Human Prescription Drug
67296-1623,Hydrocodone Bitartrate And Acetaminophen,Hydrocodone Bitartrate And Acetaminophen,Tablet,Oral,"Redpharm Drug, Inc.",Human Prescription Drug
67296-1631,Hydrocodone Bitartrate And Acetaminophen,Hydrocodone Bitartrate And Acetaminophen,Tablet,Oral,"Redpharm Drug, Inc.",Human Prescription Drug
67296-1695,Hydrocodone Bitartrate And Acetaminophen,Hydrocodone Bitartrate And Acetaminophen,Tablet,Oral,"Redpharm Drug, Inc.",Human Prescription Drug
67296-1705,Hydrocodone Bitartrate And Acetaminophen,Hydrocodone Bitartrate And Acetaminophen,Tablet,Oral,"Redpharm Drug, Inc.",Human Prescription Drug
67296-1791,Hydrocodone Bitartrate And Acetaminophen,Hydrocodone Bitartrate And Acetaminophen,Tablet,Oral,"Redpharm Drug, Inc.",Human Prescription Drug
67296-1794,Hydrocodone Bitartrate And Acetaminophen,Hydrocodone Bitartrate And Acetaminophen,Tablet,Oral,"Redpharm Drug, Inc.",Human Prescription Drug
68071-2494,Hydrocodone Bitartrate And Acetaminophen,Hydrocodone Bitartrate And Acetaminophen,Tablet,Oral,"Nucare Pharmaceuticals,inc.",Human Prescription Drug
68071-2545,Hydrocodone Bitartrate And Acetaminophen,Hydrocodone Bitartrate And Acetaminophen,Tablet,Oral,"Nucare Pharmaceuticals,inc.",Human Prescription Drug
68071-2593,Hydrocodone Bitartrate And Acetaminophen,Hydrocodone Bitartrate And Acetaminophen,Tablet,Oral,"Nucare Pharmaceuticals,inc.",Human Prescription Drug
68071-2629,Hydrocodone Bitartrate And Acetaminophen,Hydrocodone Bitartrate And Acetaminophen,Tablet,Oral,"Nucare Pharmaceuticals,inc.",Human Prescription Drug
68071-2645,Hydrocodone Bitartrate And Acetaminophen,Hydrocodone Bitartrate And Acetaminophen,Tablet,Oral,"Nucare Pharmaceuticals,inc.",Human Prescription Drug
68071-2664,Hydrocodone Bitartrate And Acetaminophen,Hydrocodone Bitartrate And Acetaminophen,Tablet,Oral,"Nucare Pharmaceuticals,inc.",Human Prescription Drug
68071-2668,Hydrocodone Bitartrate And Acetaminophen,Hydrocodone Bitartrate And Acetaminophen,Tablet,Oral,"Nucare Pharmaceuticals,inc.",Human Prescription Drug
68071-4801,Hydrocodone Bitartrate And Acetaminophen,Hydrocodone Bitartrate And Acetaminophen,Tablet,Oral,"Nucare Pharmaceuticals,inc.",Human Prescription Drug
68071-4853,Hydrocodone Bitartrate And Acetaminophen,Hydrocodone Bitartrate And Acetaminophen,Tablet,Oral,"Nucare Pharmaceuticals,inc.",Human Prescription Drug
68071-4941,Hydrocodone Bitartrate And Acetaminophen,Hydrocodone Bitartrate And Acetaminophen,Tablet,Oral,"Nucare Pharmaceuticals,inc.",Human Prescription Drug
68071-5201,Hydrocodone Bitartrate And Acetaminophen,Hydrocodone Bitartrate And Acetaminophen,Tablet,Oral,"Nucare Pharmaceuticals,inc.",Human Prescription Drug
68084-895,Hydrocodone Bitartrate And Acetaminophen,Hydrocodone Bitartrate And Acetaminophen,Tablet,Oral,American Health Packaging,Human Prescription Drug
70518-2923,Hydrocodone Bitartrate And Acetaminophen,Hydrocodone Bitartrate And Acetaminophen,Tablet,Oral,Remedyrepack Inc.,Human Prescription Drug
71335-0108,Hydrocodone Bitartrate And Acetaminophen,Hydrocodone Bitartrate And Acetaminophen,Tablet,Oral,Bryant Ranch Prepack,Human Prescription Drug
71335-0466,Hydrocodone Bitartrate And Acetaminophen,Hydrocodone Bitartrate And Acetaminophen,Tablet,Oral,Bryant Ranch Prepack,Human Prescription Drug
71335-1248,Hydrocodone Bitartrate And Acetaminophen,Hydrocodone Bitartrate And Acetaminophen,Tablet,Oral,Bryant Ranch Prepack,Human Prescription Drug
71335-1271,Hydrocodone Bitartrate And Acetaminophen,Hydrocodone Bitartrate And Acetaminophen,Tablet,Oral,Bryant Ranch Prepack,Human Prescription Drug
71335-1339,Hydrocodone Bitartrate And Acetaminophen,Hydrocodone Bitartrate And Acetaminophen,Tablet,Oral,Bryant Ranch Prepack,Human Prescription Drug
71335-1417,Hydrocodone Bitartrate And Acetaminophen,Hydrocodone Bitartrate And Acetaminophen,Tablet,Oral,Bryant Ranch Prepack,Human Prescription Drug
71335-1418,Hydrocodone Bitartrate And Acetaminophen,Hydrocodone Bitartrate And Acetaminophen,Tablet,Oral,Bryant Ranch Prepack,Human Prescription Drug
71335-1419,Hydrocodone Bitartrate And Acetaminophen,Hydrocodone Bitartrate And Acetaminophen,Tablet,Oral,Bryant Ranch Prepack,Human Prescription Drug
71335-1444,Hydrocodone Bitartrate And Acetaminophen,Hydrocodone Bitartrate And Acetaminophen,Tablet,Oral,Bryant Ranch Prepack,Human Prescription Drug
71335-1470,Hydrocodone Bitartrate And Acetaminophen,Hydrocodone Bitartrate And Acetaminophen,Tablet,Oral,Bryant Ranch Prepack,Human Prescription Drug
71335-1557,Hydrocodone Bitartrate And Acetaminophen,Hydrocodone Bitartrate And Acetaminophen,Tablet,Oral,Bryant Ranch Prepack,Human Prescription Drug
71335-1811,Hydrocodone Bitartrate And Acetaminophen,Hydrocodone Bitartrate And Acetaminophen,Tablet,Oral,Bryant Ranch Prepack,Human Prescription Drug
71335-1970,Hydrocodone Bitartrate And Acetaminophen,Hydrocodone Bitartrate And Acetaminophen,Tablet,Oral,Bryant Ranch Prepack,Human Prescription Drug
71930-019,Hydrocodone Bitartrate And Acetaminophen,Hydrocodone Bitartrate And Acetaminophen,Tablet,Oral,Eywa Pharma Inc,Human Prescription Drug
71930-020,Hydrocodone Bitartrate And Acetaminophen,Hydrocodone Bitartrate And Acetaminophen,Tablet,Oral,Eywa Pharma Inc,Human Prescription Drug
